image_name,BoxesString
002333_1.png,48 84 64 100
002397_1.png,37 63 51 79
001595_1.png,39 5 52 18
004815_1.png,112 22 124 34
000781_1.png,47 77 65 90
004243_1.png,32 113 42 123
002173_1.png,109 36 122 49
006043_1.png,91 43 106 61
006823_1.png,66 65 78 78
005063_1.png,80 5 90 15
004454_1.png,108 52 119 63
002462_1.png,111 20 121 31
006006_1.png,63 109 83 127
007854_1.png,62 23 81 41
004923_1.png,40 34 51 45
000860_1.png,11 87 28 104
008221_1.png,30 109 40 119
008516_1.png,34 12 44 22
006877_1.png,97 4 110 16
003117_1.png,5 4 15 16
005809_1.png,8 93 19 105
002747_1.png,3 79 17 92
006649_1.png,113 81 123 91
004390_1.png,4 113 16 123
009327_1.png,102 93 120 111
000175_1.png,112 5 122 15
007769_1.png,94 45 104 56
005508_1.png,33 14 43 24
003795_1.png,111 110 125 124
009383_1.png,14 110 29 124
004955_1.png,92 97 110 118
007458_1.png,45 5 55 15
004453_1.png,70 97 81 109
000160_1.png,107 56 119 71
007040_1.png,112 70 124 83
004450_1.png,87 88 100 101
001126_1.png,62 79 77 91
007892_1.png,2 17 17 30
005575_1.png,110 63 122 74
003985_1.png,111 32 125 45
006954_1.png,13 3 27 17
000768_1.png,50 4 64 16
009791_1.png,14 112 28 124
005074_1.png,16 45 27 57
001205_1.png,98 88 113 104
004000_1.png,99 66 111 79
005615_1.png,27 36 39 50
008327_1.png,20 27 38 45
008629_1.png,58 4 72 19
006305_1.png,19 10 30 21
008045_1.png,38 38 54 53
006209_1.png,93 28 109 43
009286_1.png,13 50 23 60
002658_1.png,4 31 16 42
005472_1.png,8 105 22 120
002868_1.png,53 5 63 15
006537_1.png,84 102 94 113
002737_1.png,4 46 16 59
000137_1.png,111 30 125 42
009549_1.png,85 76 98 91
003890_1.png,60 99 79 117
002950_1.png,45 94 57 109
004273_1.png,88 112 99 124
000417_1.png,66 3 81 17
009451_1.png,112 11 124 24
007678_1.png,43 57 64 74
001632_1.png,96 42 111 55
001286_1.png,68 6 83 20
003892_1.png,4 6 16 19
002271_1.png,93 82 105 96
009091_1.png,109 83 121 96
009736_1.png,108 40 128 56
009233_1.png,10 59 21 70
002503_1.png,49 56 66 73
003326_1.png,57 15 68 27
008919_1.png,5 112 17 124
008313_1.png,12 110 31 126
006482_1.png,109 41 122 55
001355_1.png,31 85 46 101
002953_1.png,30 61 46 75
000368_1.png,37 76 52 91
004493_1.png,111 19 125 32
006865_1.png,24 90 34 101
002107_1.png,69 76 82 90
002853_1.png,108 63 121 76
004397_1.png,37 37 54 54
009001_1.png,51 41 67 56
004037_1.png,17 76 30 88
008785_1.png,100 83 111 93
003769_1.png,28 79 39 89
008316_1.png,74 16 88 31
003051_1.png,37 113 47 123
009448_1.png,110 41 125 57
002299_1.png,54 17 66 29
006953_1.png,84 82 96 94
005364_1.png,95 15 105 25
001561_1.png,31 2 46 18
001920_1.png,4 112 16 124
009926_1.png,114 11 126 21;96 66 108 76;107 67 119 79
004093_1.png,21 84 32 95
000019_1.png,26 90 38 103
007311_1.png,102 22 116 34
000090_1.png,57 43 69 54
004731_1.png,25 89 37 102
004881_1.png,104 41 123 57
001784_1.png,70 73 88 95
003083_1.png,82 62 98 79
007544_1.png,74 13 89 28
002155_1.png,6 36 16 46
008809_1.png,25 111 42 125
008513_1.png,0 1 20 20
007788_1.png,67 2 85 18
005271_1.png,112 109 124 124
000391_1.png,49 72 60 84
008085_1.png,84 53 96 65
007890_1.png,88 21 101 34
009599_1.png,44 97 63 116
004564_1.png,105 52 118 64
007669_1.png,29 5 39 15
002650_1.png,18 14 28 24
007058_1.png,19 108 32 122
003292_1.png,109 66 127 85
003569_1.png,18 2 36 18
007914_1.png,103 101 113 111
001302_1.png,113 86 123 97
006297_1.png,91 2 108 18
005324_1.png,13 84 33 103
002276_1.png,111 34 125 51
008833_1.png,74 90 86 102
004320_1.png,110 49 120 60
003986_1.png,5 20 15 31
000662_1.png,0 61 22 79
004398_1.png,36 4 52 22
003519_1.png,109 112 122 124
007775_1.png,74 74 91 93
002103_1.png,108 40 121 56
008704_1.png,67 53 82 68
003073_1.png,12 91 30 108
007931_1.png,112 107 124 119
008660_1.png,9 41 29 56
001129_1.png,11 108 23 118
000295_1.png,67 10 81 22
006624_1.png,72 5 82 16
003587_1.png,11 14 26 30
003978_1.png,84 33 96 45
008208_1.png,60 23 70 33
008762_1.png,49 61 62 73
001851_1.png,9 42 21 55
002389_1.png,49 56 62 69
006664_1.png,95 77 108 89
002292_1.png,79 29 91 42
007014_1.png,66 47 78 58
001707_1.png,72 21 86 38
004216_1.png,40 7 56 20
007023_1.png,96 96 110 111
003524_1.png,100 24 111 35
000547_1.png,29 23 39 33
005237_1.png,4 110 16 122
004345_1.png,16 90 26 100
001850_1.png,65 22 81 38
005651_1.png,76 5 86 15
003086_1.png,6 14 17 27
001222_1.png,62 31 74 44
000725_1.png,66 82 77 92
003161_1.png,3 4 17 18
008012_1.png,113 23 123 35
005873_1.png,50 6 63 17
003529_1.png,106 88 118 99
001853_1.png,109 70 119 80
007050_1.png,110 63 126 79
007214_1.png,35 89 48 102
000610_1.png,79 69 93 83
001576_1.png,83 40 96 52
008351_1.png,3 23 17 35
005911_1.png,111 12 125 26
007196_1.png,110 5 126 20
006962_1.png,72 4 83 16
000216_1.png,36 3 49 17
009370_1.png,40 76 56 90
009019_1.png,66 100 82 116
009385_1.png,3 65 17 81
008198_1.png,106 57 118 69
002537_1.png,4 112 16 124
000692_1.png,99 91 111 102
000775_1.png,66 12 86 31
002781_1.png,36 27 49 38
002846_1.png,88 14 108 36
001744_1.png,102 60 114 71
008510_1.png,50 2 68 18
002019_1.png,103 4 115 16
002088_1.png,8 97 20 111
005184_1.png,91 104 108 120
000392_1.png,79 60 91 73
008297_1.png,96 65 116 83
002309_1.png,35 2 47 18
001983_1.png,8 18 26 34
007016_1.png,53 104 67 117
000495_1.png,23 96 36 110
003513_1.png,22 102 32 113
002618_1.png,91 89 107 104
007922_1.png,44 66 57 80
003848_1.png,1 31 19 51
005494_1.png,2 99 18 113
001824_1.png,59 38 72 53
002541_1.png,6 102 21 119
002249_1.png,64 48 82 66
006376_1.png,98 4 111 16
006597_1.png,73 2 92 21
007095_1.png,24 19 36 35
007313_1.png,23 21 40 38
007968_1.png,61 26 76 40
000587_1.png,71 106 85 120
003061_1.png,67 46 81 61
000894_1.png,92 109 111 127
003487_1.png,54 104 70 121
002887_1.png,75 35 87 48
002093_1.png,112 23 124 36
005084_1.png,108 88 119 99
002544_1.png,57 40 69 51
009348_1.png,86 106 101 120
001971_1.png,36 76 46 86
005272_1.png,101 106 121 125
006224_1.png,92 5 104 17
009642_1.png,27 95 40 108
001219_1.png,77 11 92 26
003267_1.png,29 17 40 29
000748_1.png,31 13 49 32
007208_1.png,62 65 75 79
002916_1.png,109 74 127 90
005476_1.png,66 37 79 49
004023_1.png,97 7 110 20
002030_1.png,7 82 18 93
007520_1.png,63 96 76 110
009396_1.png,112 78 124 92
001042_1.png,78 109 98 127
002185_1.png,110 58 126 71
009890_1.png,111 3 124 17
008219_1.png,23 13 38 26
007328_1.png,88 3 104 19
005569_1.png,38 58 55 76
002918_1.png,46 3 59 17
000740_1.png,18 104 37 119
005440_1.png,34 71 49 85
006021_1.png,90 9 103 22
008092_1.png,43 5 59 18
008191_1.png,76 91 91 107
003719_1.png,95 45 111 61
001298_1.png,88 32 100 44
002707_1.png,64 109 80 127
002525_1.png,0 15 20 30
004384_1.png,23 35 38 49
001715_1.png,112 3 124 17
003667_1.png,3 48 17 61
009355_1.png,2 35 18 51
008556_1.png,11 71 30 91
004363_1.png,57 113 67 123
008096_1.png,42 64 57 77
007169_1.png,100 25 110 37
003629_1.png,20 59 34 73
003014_1.png,69 111 83 125
009344_1.png,5 102 18 116
002854_1.png,5 33 15 44
003595_1.png,28 3 42 17
002461_1.png,34 25 53 43
000388_1.png,4 73 16 84
005695_1.png,76 43 93 60
004479_1.png,110 21 126 37
004487_1.png,57 91 75 110
002664_1.png,48 90 60 102
000838_1.png,80 12 90 22
005832_1.png,13 96 28 111
006594_1.png,83 61 93 71
001373_1.png,29 44 46 58
008044_1.png,63 3 78 17
007111_1.png,81 92 92 103
005455_1.png,113 9 123 20
004328_1.png,1 103 19 122
000522_1.png,104 2 120 18
002335_1.png,6 93 18 108
009064_1.png,92 109 109 125
006184_1.png,62 45 74 59
009577_1.png,79 81 94 98
000746_1.png,9 110 19 120
003106_1.png,54 38 64 48
002527_1.png,83 112 96 124
005540_1.png,3 93 17 109
007786_1.png,23 34 37 48
006565_1.png,3 30 17 43
009742_1.png,95 47 107 58
005371_1.png,33 93 45 103
008640_1.png,6 20 19 33
001530_1.png,79 90 94 105
009443_1.png,4 3 16 17
006847_1.png,110 72 120 82
006726_1.png,82 80 98 93
005219_1.png,70 109 80 119
008667_1.png,33 103 43 113
006751_1.png,85 5 96 15
005010_1.png,77 98 94 112
006593_1.png,62 26 77 40
002572_1.png,51 78 64 90
001007_1.png,33 70 47 90
002900_1.png,17 39 31 51
009709_1.png,107 47 125 64
007286_1.png,76 113 86 123
009315_1.png,11 112 22 124
007106_1.png,92 44 105 58
006053_1.png,5 78 15 88
004087_1.png,98 78 111 92
008454_1.png,107 105 119 117
000646_1.png,68 17 83 29
002914_1.png,76 110 98 126
002592_1.png,83 111 95 123
009024_1.png,110 32 126 48
008677_1.png,44 112 57 124
006708_1.png,94 53 111 70
002199_1.png,1 18 19 33
002037_1.png,110 89 126 105
006904_1.png,12 91 26 107
004786_1.png,50 9 63 21
002708_1.png,9 98 23 113
009973_1.png,59 33 75 47;52 85 64 95;0 93 6 103
005866_1.png,17 67 31 82
003883_1.png,108 77 121 90
003900_1.png,101 30 115 44
008184_1.png,109 109 127 127
001108_1.png,113 28 123 38
000348_1.png,5 64 24 84
002169_1.png,87 110 99 122
003606_1.png,89 39 100 50
005393_1.png,3 3 18 17
002706_1.png,87 25 100 38
000312_1.png,27 110 46 126
004013_1.png,34 11 50 26
008364_1.png,20 94 39 113
009919_1.png,34 43 50 53;96 61 106 73;0 95 12 113
005355_1.png,106 105 123 121
005257_1.png,6 88 17 98
002418_1.png,37 30 56 48
002394_1.png,102 90 120 106
007830_1.png,75 89 89 105
007242_1.png,49 37 61 50
005086_1.png,52 85 62 95
007622_1.png,73 19 91 37
000089_1.png,101 48 112 59
002109_1.png,38 14 53 28
000619_1.png,68 39 83 60
009777_1.png,43 29 57 43
009056_1.png,2 35 24 54
001330_1.png,99 3 119 21
004187_1.png,82 5 92 15
001516_1.png,60 69 72 81
006016_1.png,38 81 51 94
006001_1.png,39 42 55 58
002268_1.png,12 101 26 114
003481_1.png,39 105 50 117
000274_1.png,44 41 57 54
003891_1.png,12 75 22 85
006086_1.png,92 95 108 111
000675_1.png,94 47 111 61
000527_1.png,103 72 118 88
009510_1.png,80 4 92 16
008591_1.png,47 12 57 23
008846_1.png,112 67 124 79
004605_1.png,61 11 74 23
000943_1.png,53 43 66 55
003006_1.png,71 92 85 109
000415_1.png,100 29 116 47
007423_1.png,87 84 102 99
003017_1.png,4 49 16 61
006213_1.png,14 99 26 114
005156_1.png,9 47 22 59
002148_1.png,48 29 60 41
007843_1.png,89 59 102 76
000196_1.png,91 5 104 15
006494_1.png,30 105 46 119
007834_1.png,102 56 115 69
003899_1.png,86 79 98 91
000992_1.png,83 52 97 64
000567_1.png,80 15 97 34
002435_1.png,90 31 102 43
004271_1.png,15 40 36 56
001714_1.png,75 82 94 99
002279_1.png,20 97 36 113
009067_1.png,79 9 91 21
000716_1.png,10 99 23 113
001341_1.png,7 13 21 30
003512_1.png,91 108 103 123
006615_1.png,33 34 52 53
003659_1.png,4 100 16 111
006174_1.png,96 21 110 35
007568_1.png,22 89 40 107
004226_1.png,2 24 18 40
003862_1.png,111 3 125 17
008121_1.png,20 35 37 53
009870_1.png,19 47 33 61
007894_1.png,113 65 123 75
009849_1.png,56 41 71 56
007086_1.png,13 97 29 113
005075_1.png,5 65 18 79
008135_1.png,103 7 120 22
007784_1.png,31 5 41 15
004500_1.png,61 98 74 112
007787_1.png,14 65 24 75
000665_1.png,113 62 123 72
000307_1.png,30 34 41 45
000214_1.png,6 64 24 82
008954_1.png,31 43 46 58
008790_1.png,30 57 42 70
000714_1.png,103 82 116 95
009292_1.png,111 94 122 107
006850_1.png,69 17 84 32
004130_1.png,98 91 108 102
006433_1.png,37 44 50 56
009491_1.png,5 92 15 102
005674_1.png,110 26 126 42
004601_1.png,5 22 19 41
000788_1.png,111 46 124 59
002516_1.png,77 112 89 124
000912_1.png,31 67 46 81
000444_1.png,76 89 87 100
001706_1.png,98 4 110 16
004799_1.png,21 24 33 35
001145_1.png,72 100 87 115
001183_1.png,8 55 19 67
009259_1.png,65 4 77 16
000621_1.png,4 112 16 124
006677_1.png,5 111 15 122
000359_1.png,20 28 37 42
006501_1.png,33 68 43 78
003509_1.png,35 112 48 124
002080_1.png,95 38 110 50
008458_1.png,111 106 124 119
003539_1.png,94 60 110 77
003043_1.png,104 20 121 34
002111_1.png,3 60 17 73
004877_1.png,76 13 89 27
003409_1.png,97 42 113 58
001402_1.png,30 56 43 69
009685_1.png,61 107 73 121
008378_1.png,100 73 118 92
008844_1.png,32 10 50 29
003029_1.png,24 102 44 121
005810_1.png,35 80 46 92
008023_1.png,43 93 55 104
004004_1.png,79 85 99 104
006943_1.png,79 49 96 68
006084_1.png,93 109 111 127
000962_1.png,80 86 95 101
000669_1.png,109 74 127 94
002910_1.png,70 93 82 104
007350_1.png,91 5 107 20
004832_1.png,84 101 97 116
003149_1.png,24 112 35 124
005735_1.png,104 41 120 56
005031_1.png,85 79 102 93
000150_1.png,4 89 16 101
005239_1.png,56 4 66 16
009778_1.png,107 22 119 33
005598_1.png,56 25 68 36
007271_1.png,95 3 113 20
000478_1.png,46 14 58 26
000275_1.png,1 4 19 19
006162_1.png,61 25 81 40
009392_1.png,17 22 31 39
003888_1.png,43 17 58 31
001810_1.png,4 18 16 31
000139_1.png,28 111 42 124
009155_1.png,20 3 38 17
003419_1.png,7 4 18 16
002067_1.png,28 81 39 92
008777_1.png,93 8 107 23
004233_1.png,66 84 77 95
001916_1.png,67 64 85 82
003002_1.png,66 110 79 126
000786_1.png,41 82 53 94
008730_1.png,81 84 92 95
008998_1.png,20 59 35 73
003078_1.png,113 5 123 15
008605_1.png,68 2 85 18
002465_1.png,13 5 33 25
000399_1.png,93 21 103 31
009684_1.png,7 30 20 45
007290_1.png,46 31 59 46
000520_1.png,96 2 112 18
002245_1.png,76 54 88 68
009917_1.png,79 37 91 49;0 67 14 85;92 84 104 96
009840_1.png,64 4 76 16
005507_1.png,77 104 92 118
004938_1.png,98 95 109 107
001599_1.png,25 34 36 44
004242_1.png,109 72 126 90
007700_1.png,20 17 35 31
000341_1.png,39 23 50 34
007071_1.png,4 71 20 88
000885_1.png,52 76 62 86
009994_1.png,6 4 20 18;99 12 111 22;65 102 77 114
008164_1.png,38 25 52 38
005477_1.png,32 106 45 120
005038_1.png,82 3 97 17
009822_1.png,47 100 60 113
000686_1.png,75 37 86 49
000337_1.png,111 27 125 41
002679_1.png,19 69 32 81
009788_1.png,30 38 45 53
008206_1.png,42 76 58 91
008203_1.png,70 60 81 71
009527_1.png,79 112 92 124
000766_1.png,64 3 80 17
007643_1.png,7 48 20 62
007975_1.png,82 113 93 123
000981_1.png,7 81 18 92
004042_1.png,32 66 47 79
006166_1.png,59 95 70 106
005488_1.png,61 67 80 87
003246_1.png,34 110 48 126
007531_1.png,48 109 66 127
008595_1.png,77 38 87 48
004370_1.png,111 18 124 32
006093_1.png,21 108 39 126
001204_1.png,36 83 51 96
009441_1.png,23 2 38 18
005266_1.png,113 5 123 15
001424_1.png,75 110 89 126
000631_1.png,4 23 16 34
005020_1.png,105 29 119 41
005900_1.png,29 59 40 71
005243_1.png,14 26 33 46
004125_1.png,73 110 83 121
007193_1.png,19 90 31 102
003919_1.png,73 89 88 106
003865_1.png,83 88 98 105
006351_1.png,40 31 51 42
005167_1.png,10 11 23 24
001505_1.png,78 63 90 75
006475_1.png,8 79 22 94
005282_1.png,74 45 84 57
009404_1.png,83 103 101 119
001858_1.png,17 5 27 16
002832_1.png,108 69 120 81
007998_1.png,1 89 19 103
008188_1.png,28 95 43 110
004055_1.png,92 76 106 90
007840_1.png,111 71 125 83
000105_1.png,29 82 41 94
003077_1.png,39 19 56 36
000809_1.png,82 62 93 73
006942_1.png,104 16 122 34
002442_1.png,21 81 37 100
006937_1.png,110 41 120 51
009114_1.png,17 87 29 99
002584_1.png,67 16 81 31
005422_1.png,80 97 95 113
002986_1.png,92 91 108 107
009589_1.png,53 54 63 64
002833_1.png,22 5 36 19
002892_1.png,113 100 123 111
000603_1.png,2 87 18 104
006731_1.png,43 112 53 124
007671_1.png,24 110 40 126
000884_1.png,8 41 19 51
004114_1.png,51 77 62 88
004128_1.png,61 6 73 17
009076_1.png,112 41 124 53
003765_1.png,70 14 80 24
001829_1.png,110 24 126 40
001846_1.png,50 55 64 74
005602_1.png,60 109 72 123
003344_1.png,80 47 93 60
006595_1.png,55 92 73 110
006092_1.png,20 80 35 101
007662_1.png,98 105 117 124
008536_1.png,110 108 126 123
000394_1.png,23 93 34 104
006222_1.png,15 77 25 87
009911_1.png,0 5 5 15;31 11 41 21;0 22 9 34
008352_1.png,74 87 85 98
000613_1.png,53 90 70 106
003607_1.png,6 51 22 66
008869_1.png,13 110 29 125
004911_1.png,22 41 39 59
002661_1.png,15 111 29 125
005835_1.png,76 111 89 125
007218_1.png,39 85 49 97
004061_1.png,111 52 125 66
005380_1.png,14 112 26 124
005543_1.png,73 63 83 74
003586_1.png,47 87 61 100
002642_1.png,64 113 74 123
001148_1.png,85 99 95 109
007815_1.png,49 67 66 83
001713_1.png,33 67 49 83
003165_1.png,53 5 63 15
005299_1.png,91 45 107 61
007125_1.png,108 10 128 32
005862_1.png,51 101 63 112
008450_1.png,7 69 17 79
008700_1.png,83 56 98 71
008445_1.png,112 16 123 27
001009_1.png,32 91 46 108
008830_1.png,71 90 81 102
000003_1.png,76 109 92 127
007934_1.png,81 35 94 46
009935_1.png,0 9 6 21;106 64 118 76;107 80 125 90
009765_1.png,8 110 28 126
002857_1.png,26 49 40 64
007695_1.png,3 52 17 64
009420_1.png,4 102 16 115
006811_1.png,11 31 23 43
006321_1.png,22 113 32 123
009951_1.png,73 10 83 20;120 14 128 26;107 99 119 111
008553_1.png,90 10 101 22
006282_1.png,110 106 124 120
006762_1.png,1 0 19 20
007589_1.png,41 86 55 100
002931_1.png,49 24 61 36
003625_1.png,20 42 33 54
009977_1.png,5 58 15 68;98 70 108 80;54 106 64 116
000059_1.png,8 49 19 61
006765_1.png,104 50 122 67
009280_1.png,88 27 107 46
008419_1.png,76 78 89 91
001607_1.png,35 107 53 124
003620_1.png,11 48 22 58
007176_1.png,36 35 46 45
003678_1.png,80 45 94 60
000322_1.png,48 13 63 31
001317_1.png,112 4 124 16
008744_1.png,28 45 41 58
009576_1.png,96 24 113 38
003316_1.png,12 8 26 21
004838_1.png,83 3 96 17
002614_1.png,100 50 110 61
009529_1.png,2 78 18 93
001036_1.png,0 62 20 81
001147_1.png,70 15 85 31
008645_1.png,17 51 32 65
008512_1.png,48 32 62 48
006477_1.png,68 70 82 89
002296_1.png,75 25 90 37
006670_1.png,30 29 49 47
009998_1.png,49 47 59 59;37 50 51 64;38 118 54 128
004402_1.png,81 75 96 90
001771_1.png,38 54 49 65
003113_1.png,6 60 26 81
007603_1.png,9 44 19 55
000602_1.png,25 9 40 24
001519_1.png,48 32 59 43
002667_1.png,93 9 107 22
009035_1.png,89 62 101 75
009092_1.png,95 51 115 71
004783_1.png,6 2 25 18
006535_1.png,96 32 112 52
007047_1.png,70 11 83 24
006239_1.png,16 19 27 30
005842_1.png,23 37 42 52
009610_1.png,18 80 34 97
005970_1.png,27 73 44 90
009074_1.png,70 11 84 25
001092_1.png,110 54 126 71
006796_1.png,89 23 103 36
006876_1.png,112 19 124 33
001793_1.png,25 64 37 76
003375_1.png,3 15 18 29
005741_1.png,85 65 98 79
001124_1.png,27 112 39 124
004005_1.png,101 20 113 33
009244_1.png,105 57 122 72
001538_1.png,60 106 72 118
003466_1.png,10 93 20 104
006364_1.png,36 40 46 50
003783_1.png,36 41 54 55
008926_1.png,43 40 58 54
007971_1.png,45 65 55 75
005251_1.png,8 108 20 120
007995_1.png,23 32 41 51
005700_1.png,75 81 93 97
001168_1.png,33 37 43 47
003372_1.png,39 95 50 106
005347_1.png,5 3 19 17
005691_1.png,87 78 103 94
000138_1.png,4 112 16 124
005630_1.png,89 5 99 15
003664_1.png,109 31 127 49
009339_1.png,77 110 90 126
002257_1.png,25 110 41 126
005677_1.png,71 75 81 85
008223_1.png,65 74 86 89
006971_1.png,39 67 55 83
009591_1.png,13 29 27 43
008434_1.png,53 92 63 103
009975_1.png,100 28 112 38;73 53 87 65;103 77 117 91
003951_1.png,57 58 75 76
002884_1.png,112 55 122 65
008125_1.png,94 35 115 56
009157_1.png,90 108 105 125
005498_1.png,48 28 63 47
003531_1.png,55 44 69 61
009585_1.png,5 71 15 82
002177_1.png,15 58 28 73
000518_1.png,55 80 72 96
005564_1.png,12 14 23 25
009187_1.png,83 20 100 36
004151_1.png,64 86 80 99
005937_1.png,113 82 123 94
002159_1.png,98 93 116 110
005655_1.png,10 5 21 15
006935_1.png,53 80 68 93
009856_1.png,16 9 29 22
008908_1.png,95 112 105 122
004403_1.png,51 65 65 77
000782_1.png,63 52 75 64
007172_1.png,77 71 91 82
004759_1.png,49 74 67 93
007865_1.png,109 83 127 98
003773_1.png,113 49 123 60
002966_1.png,13 110 26 126
007757_1.png,101 34 117 48
004608_1.png,99 82 111 93
003045_1.png,91 19 103 32
002746_1.png,69 0 84 20
009089_1.png,1 95 19 113
009442_1.png,46 98 59 110
005925_1.png,36 71 47 82
003142_1.png,16 80 31 95
000653_1.png,96 67 109 82
001384_1.png,32 95 44 109
006999_1.png,27 37 38 49
000424_1.png,47 112 61 124
000777_1.png,83 111 98 126
003066_1.png,62 106 73 118
008390_1.png,113 43 123 53
007955_1.png,73 85 85 97
004749_1.png,12 68 25 85
007516_1.png,73 11 84 21
001763_1.png,24 59 34 69
009751_1.png,4 4 16 16
007146_1.png,64 108 76 118
001223_1.png,89 35 110 50
000540_1.png,4 36 16 48
004315_1.png,72 111 82 121
009848_1.png,32 86 44 98
002758_1.png,77 102 94 119
005333_1.png,61 92 74 104
006888_1.png,63 76 75 88
009776_1.png,25 5 39 19
007263_1.png,3 21 17 33
000409_1.png,109 45 121 57
003432_1.png,19 13 31 26
007760_1.png,43 85 60 101
004424_1.png,107 21 119 32
008938_1.png,13 92 24 103
008880_1.png,110 8 126 24
000345_1.png,33 4 48 20
008366_1.png,30 40 41 51
006667_1.png,56 42 71 55
008612_1.png,97 28 108 40
009741_1.png,38 109 56 127
004239_1.png,99 87 121 109
009749_1.png,58 85 78 105
007046_1.png,69 35 80 47
003840_1.png,60 86 72 98
006243_1.png,46 20 58 32
009561_1.png,34 52 46 65
006912_1.png,37 79 49 91
000575_1.png,5 97 15 108
007755_1.png,107 98 125 117
004745_1.png,58 104 79 122
002568_1.png,62 103 73 114
004063_1.png,110 91 126 105
009387_1.png,4 41 16 53
003906_1.png,93 39 108 55
007118_1.png,19 4 30 16
008694_1.png,10 111 25 125
009650_1.png,49 92 61 103
007251_1.png,71 91 87 106
000306_1.png,8 108 24 128
008294_1.png,103 107 115 119
006831_1.png,111 1 125 19
009179_1.png,95 4 110 16
004777_1.png,78 29 98 43
008354_1.png,101 54 113 66
001678_1.png,2 62 18 79
008174_1.png,98 12 112 26
006292_1.png,16 3 32 17
006322_1.png,34 13 53 30
003486_1.png,53 10 68 25
008526_1.png,100 6 110 16
005132_1.png,63 107 78 120
005254_1.png,31 111 46 125
004979_1.png,8 13 20 26
004080_1.png,75 76 87 89
000272_1.png,40 112 52 124
006489_1.png,75 75 85 86
001933_1.png,102 105 116 119
004803_1.png,8 3 22 17
004658_1.png,74 0 93 20
003880_1.png,54 97 64 107
009821_1.png,98 70 111 82
002579_1.png,17 93 34 108
007036_1.png,73 6 85 20
008931_1.png,73 94 87 108
009622_1.png,6 53 21 68
002339_1.png,50 32 62 45
000951_1.png,98 13 108 23
000170_1.png,77 5 87 15
001669_1.png,51 20 69 36
001697_1.png,105 44 115 54
002266_1.png,30 111 45 125
004222_1.png,23 106 39 123
001409_1.png,106 51 124 68
005856_1.png,48 107 58 118
004994_1.png,54 29 65 40
000442_1.png,32 13 44 25
007497_1.png,51 110 63 122
009892_1.png,34 41 50 55
008731_1.png,82 73 92 83
005982_1.png,5 105 15 115
009424_1.png,72 52 83 65
005959_1.png,43 110 60 126
000622_1.png,3 52 17 66
006518_1.png,40 71 51 81
009132_1.png,35 87 47 100
009271_1.png,6 87 22 105
002171_1.png,59 107 78 123
005245_1.png,72 76 91 96
005596_1.png,15 62 25 72
001536_1.png,110 1 126 19
003354_1.png,95 56 110 71
000308_1.png,3 25 16 37
005210_1.png,30 24 45 38
005828_1.png,10 106 24 124
005863_1.png,5 113 15 123
007710_1.png,76 52 88 64
005175_1.png,80 48 95 62
001006_1.png,31 71 48 87
000116_1.png,70 25 83 42
001118_1.png,33 52 46 67
005778_1.png,70 113 81 123
005798_1.png,101 106 114 120
002273_1.png,98 24 108 34
008207_1.png,35 69 45 79
004266_1.png,5 84 17 97
009682_1.png,23 63 38 78
000462_1.png,23 37 39 51
009732_1.png,110 73 122 85
005391_1.png,68 112 81 124
001439_1.png,3 19 17 34
005938_1.png,61 90 78 109
003032_1.png,3 19 17 33
008489_1.png,22 28 35 40
008178_1.png,6 108 22 125
002472_1.png,68 10 81 24
000839_1.png,71 93 83 105
002184_1.png,32 65 46 79
005965_1.png,97 107 111 124
004030_1.png,113 64 123 75
008229_1.png,110 78 126 94
009331_1.png,74 102 87 114
008566_1.png,44 15 55 27
006478_1.png,5 2 21 18
000040_1.png,36 65 53 82
005441_1.png,111 107 125 123
009923_1.png,117 55 127 67;27 75 37 85;62 105 72 115
007310_1.png,51 35 62 47
006986_1.png,49 110 63 126
008146_1.png,84 21 96 32
004413_1.png,20 90 30 101
004291_1.png,37 58 48 69
004008_1.png,109 22 127 40
003658_1.png,53 66 68 80
006221_1.png,5 87 22 102
001332_1.png,93 32 104 43
005833_1.png,89 105 101 117
007174_1.png,34 1 53 19
001481_1.png,54 29 75 49
003412_1.png,88 113 98 123
002906_1.png,15 23 29 38
002232_1.png,52 101 62 111
000982_1.png,9 87 23 100
005459_1.png,105 93 116 104
005087_1.png,86 45 102 61
006251_1.png,56 12 70 27
008212_1.png,108 108 128 128
001947_1.png,80 27 95 42
008814_1.png,49 88 61 102
001705_1.png,64 100 79 116
005111_1.png,41 22 55 35
008000_1.png,0 108 20 128
006704_1.png,113 83 123 93
000115_1.png,100 111 111 125
004622_1.png,37 27 49 39
006511_1.png,84 12 101 25
001432_1.png,4 27 22 47
006316_1.png,85 98 97 112
004715_1.png,59 68 70 79
001812_1.png,56 91 68 103
001997_1.png,112 28 124 40
009333_1.png,91 15 103 27
004480_1.png,5 13 15 24
009525_1.png,94 51 110 65
000426_1.png,9 32 23 46
006103_1.png,71 53 84 68
008985_1.png,46 11 57 23
007455_1.png,108 86 128 102
006638_1.png,110 110 125 126
004104_1.png,66 103 78 115
002743_1.png,110 4 126 21
008609_1.png,36 50 50 65
004901_1.png,30 22 46 39
007274_1.png,62 13 78 31
004863_1.png,88 105 109 126
003090_1.png,82 109 96 126
001032_1.png,94 4 107 16
001918_1.png,43 110 65 126
005106_1.png,67 30 82 45
008567_1.png,62 66 80 83
001367_1.png,4 110 17 123
000573_1.png,111 28 125 42
